settlement_id,settlement_name,ward_name,lga_name,name_point_id,name_assignment_method,name_assignment_distance_m,name_validation_status,evidence_grade
SET_SET_428,Sukeme Gbene,Ward_78,Sagbama,SETNAME_12025462,Nearest GRID3 settlement-name point in same ward,4977.345424,Nearest-name assignment; manual review required,E0
SET_SET_1764,Agbein Gbene,Ward_32,Ekeremor,SETNAME_12047632,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1766,Touboturu Gbene,Ward_32,Ekeremor,SETNAME_12251299,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1768,Koromotoru,Ward_32,Ekeremor,SETNAME_12082607,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1769,Tigergbene,Ward_32,Ekeremor,SETNAME_12109196,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1771,Edimide Gbene I,Ward_32,Ekeremor,SETNAME_12284869,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1775,Binni Gbene,Ward_32,Ekeremor,SETNAME_12192638,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1777,Bonukuon Gbene Ii,Ward_32,Ekeremor,SETNAME_12137292,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1778,Ogbosunware,Ward_32,Ekeremor,SETNAME_12256227,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1779,Ayibamienghe,Ward_25,Ekeremor,SETNAME_12111726,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1780,Bebedoukumo,Ward_25,Ekeremor,SETNAME_12279009,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1781,Mondaygbene,Ward_25,Ekeremor,SETNAME_12271466,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1782,Ezekielgbene,Ward_25,Ekeremor,SETNAME_12082707,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1787,Samuelgbene,Ward_25,Ekeremor,SETNAME_12289018,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1788,Charlesgbene,Ward_25,Ekeremor,SETNAME_12121628,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1796,Ognonuama,Ward_97,Sagbama,SETNAME_12128373,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1806,Amiama,Ward_97,Sagbama,SETNAME_12254374,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1809,Isoni,Ward_97,Sagbama,SETNAME_12107732,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1811,Tamaraukuro,Ward_25,Ekeremor,SETNAME_12232851,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1814,Tobamagbene,Ward_25,Ekeremor,SETNAME_12136903,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1815,Authoritygbene I,Ward_25,Ekeremor,SETNAME_12082018,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1820,Abrahamgbene,Ward_25,Ekeremor,SETNAME_12094331,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1845,Yangagbene,Ward_25,Ekeremor,SETNAME_12196889,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1846,Delima Gbene,Ward_25,Ekeremor,SETNAME_12195258,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1848,Selekeowei,Ward_25,Ekeremor,SETNAME_12084557,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1849,Ekie Eregbene,Ward_25,Ekeremor,SETNAME_12092244,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1853,Alarugbene,Ward_25,Ekeremor,SETNAME_12056867,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1857,Nasunagbene,Ward_25,Ekeremor,SETNAME_12229931,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1858,Oniyegbene,Ward_25,Ekeremor,SETNAME_12191111,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1862,Oriogbene,Ward_25,Ekeremor,SETNAME_12284455,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1868,Atasisi Gbene Tubu,Ward_25,Ekeremor,SETNAME_12119315,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1871,Zene Oweigbene,Ward_26,Ekeremor,SETNAME_12051691,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1872,Ebuabirigbene,Ward_31,Ekeremor,SETNAME_12207921,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1877,Nor Gbene Ii,Ward_26,Ekeremor,SETNAME_12287137,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1886,Ayaghagbene,Ward_31,Ekeremor,SETNAME_12030825,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1887,Torukiri Gbene Ii,Ward_25,Ekeremor,SETNAME_12110188,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1888,Kusu,Ward_26,Ekeremor,SETNAME_12192737,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1889,Fouriri Egbemo Angalabari,Ward_25,Ekeremor,SETNAME_12029535,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1891,Ogipigbene,Ward_31,Ekeremor,SETNAME_12004491,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1892,Sandfield Ii,Ward_31,Ekeremor,SETNAME_12142497,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_1898,Gold Eregbene,Ward_26,Ekeremor,SETNAME_12145791,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2130,Turo Gbene,Ward_30,Ekeremor,SETNAME_12195282,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2132,Toru Ndoro,Ward_30,Ekeremor,SETNAME_12238934,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2136,Seikebolu Gbene,Ward_30,Ekeremor,SETNAME_12127274,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2143,Orobiri,Ward_5,Ekeremor,SETNAME_12166072,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2146,Lagos Gbene,Ward_5,Ekeremor,SETNAME_12067478,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2147,Pashanti Gbene Iii,Ward_5,Ekeremor,SETNAME_12091336,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2148,Pashanti Gbene Ii,Ward_5,Ekeremor,SETNAME_12220753,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2149,Pashanti Gbene I,Ward_5,Ekeremor,SETNAME_12251652,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2155,Azamabiri,Ward_5,Ekeremor,SETNAME_12234111,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2159,Zomokiri Adei,Ward_5,Ekeremor,SETNAME_12279304,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2160,Ajamabri,Ward_5,Ekeremor,SETNAME_12065684,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2161,Orkama Gbene,Ward_25,Ekeremor,SETNAME_12201104,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2165,Saimozi Gbene,Ward_25,Ekeremor,SETNAME_12194555,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2170,Alesegbene,Ward_25,Ekeremor,SETNAME_12233612,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2171,Bouperegha Gbene,Ward_25,Ekeremor,SETNAME_12220689,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2188,Fewerejughe,Ward_25,Ekeremor,SETNAME_12236143,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2192,Ibo Gbene I,Ward_25,Ekeremor,SETNAME_12198217,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2200,Ondikumogbene,Ward_25,Ekeremor,SETNAME_12181178,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2201,Evelyngbene,Ward_25,Ekeremor,SETNAME_12111954,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2206,Olugbene,Ward_25,Ekeremor,SETNAME_12202035,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2208,Kporogbene,Ward_25,Ekeremor,SETNAME_12251500,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2224,Tebeseigha,Ward_25,Ekeremor,SETNAME_12189929,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2227,Alice Gbene,Ward_25,Ekeremor,SETNAME_12230146,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2228,Jonahgbene,Ward_25,Ekeremor,SETNAME_12059672,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2229,Kemeasuodei Gbene,Ward_25,Ekeremor,SETNAME_12069794,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2234,Bozim Isaac Gbene,Ward_25,Ekeremor,SETNAME_12198972,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2235,Dolfamune Gbene,Ward_25,Ekeremor,SETNAME_12175054,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2236,Erekebina Gbene,Ward_25,Ekeremor,SETNAME_12165590,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2237,Ojojo Gbene,Ward_25,Ekeremor,SETNAME_12035104,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2243,Agbia Gbene I,Ward_30,Ekeremor,SETNAME_12274549,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2248,Opuadinon Gbene,Ward_25,Ekeremor,SETNAME_12282051,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2249,Romeo Gbene,Ward_25,Ekeremor,SETNAME_12008083,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2255,Polobiri Gbene,Ward_25,Ekeremor,SETNAME_12102124,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2257,Ebomoye Gbene,Ward_25,Ekeremor,SETNAME_12204612,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2258,Olumafa Gbene,Ward_25,Ekeremor,SETNAME_12037823,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2265,Bilabiri,Ward_25,Ekeremor,SETNAME_12082729,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2266,Finna Gbene,Ward_25,Ekeremor,SETNAME_12193532,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2272,Ebigba Gbene,Ward_25,Ekeremor,SETNAME_12113782,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2277,Tomugbeghe Gbene,Ward_25,Ekeremor,SETNAME_12169098,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2278,Enugu Gbene,Ward_25,Ekeremor,SETNAME_12269186,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2282,Egbeletubo Gbene Ii,Ward_25,Ekeremor,SETNAME_12034372,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2289,Dinefieama Gbene,Ward_25,Ekeremor,SETNAME_12152141,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2295,Rodeyesi Gbene,Ward_25,Ekeremor,SETNAME_12056641,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2372,Ngodeiowei Ama,Ward_25,Ekeremor,SETNAME_12172456,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2376,Agotuton,Ward_25,Ekeremor,SETNAME_12173827,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2377,Alaedi Gbene,Ward_25,Ekeremor,SETNAME_12237266,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2378,Ebidei Gbene,Ward_25,Ekeremor,SETNAME_12024322,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2379,Engine Gbene,Ward_25,Ekeremor,SETNAME_12045843,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2383,Salvation Zion Ama,Ward_25,Ekeremor,SETNAME_12267695,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2384,Esau Gbene,Ward_25,Ekeremor,SETNAME_12041794,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2385,Afurai Gbene,Ward_25,Ekeremor,SETNAME_12162672,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2387,Bisan Gbene,Ward_25,Ekeremor,SETNAME_12230331,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2425,Fefadei Gbene,Ward_25,Ekeremor,SETNAME_12111238,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2430,Tamogbene,Ward_31,Ekeremor,SETNAME_12145433,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2432,Azagbene,Ward_25,Ekeremor,SETNAME_12087238,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2433,Esamasuode Gbene,Ward_31,Ekeremor,SETNAME_12015969,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2442,Isaacgbene,Ward_25,Ekeremor,SETNAME_12040993,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2444,Egbemo Angalabiri,Ward_25,Ekeremor,SETNAME_12028751,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2445,New Jerusalem Zion,Ward_31,Ekeremor,SETNAME_12267335,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2450,Etonye Gbene,Ward_28,Ekeremor,SETNAME_12091668,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2453,Yanga Gbene,Ward_28,Ekeremor,SETNAME_12015946,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2456,Egukeme Gbene I,Ward_27,Ekeremor,SETNAME_12283737,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2464,Perekiri Ama,Ward_28,Ekeremor,SETNAME_12032435,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2475,Monako Ama,Ward_26,Ekeremor,SETNAME_12066385,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2476,Beinmo Ama,Ward_31,Ekeremor,SETNAME_12247045,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2478,Atabai Gbene,Ward_27,Ekeremor,SETNAME_12154089,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2480,Isampou,Ward_104,Ekeremor,SETNAME_12089790,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2484,Aleibiri,Ward_29,Ekeremor,SETNAME_12069586,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2490,Opugbiri Gbene I,Ward_28,Ekeremor,SETNAME_12241080,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_2492,Odorubo,Ward_65,Sagbama,SETNAME_12160388,GRID3 name point inside settlement polygon,0,Direct spatial name match,E1
SET_SET_3,Unnamed GRID3 settlement SET_SET_3,Ward_86,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_6,Unnamed GRID3 settlement SET_SET_6,Ward_86,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_9,Unnamed GRID3 settlement SET_SET_9,Ward_86,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_50,Unnamed GRID3 settlement SET_SET_50,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_54,Unnamed GRID3 settlement SET_SET_54,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_59,Unnamed GRID3 settlement SET_SET_59,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_60,Unnamed GRID3 settlement SET_SET_60,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_201,Unnamed GRID3 settlement SET_SET_201,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_203,Unnamed GRID3 settlement SET_SET_203,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_204,Unnamed GRID3 settlement SET_SET_204,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_205,Unnamed GRID3 settlement SET_SET_205,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_206,Unnamed GRID3 settlement SET_SET_206,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_207,Unnamed GRID3 settlement SET_SET_207,Ward_80,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_214,Unnamed GRID3 settlement SET_SET_214,Ward_86,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_304,Unnamed GRID3 settlement SET_SET_304,Ward_60,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_348,Unnamed GRID3 settlement SET_SET_348,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_351,Unnamed GRID3 settlement SET_SET_351,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_352,Unnamed GRID3 settlement SET_SET_352,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_353,Unnamed GRID3 settlement SET_SET_353,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_354,Unnamed GRID3 settlement SET_SET_354,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_355,Unnamed GRID3 settlement SET_SET_355,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_356,Unnamed GRID3 settlement SET_SET_356,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_357,Unnamed GRID3 settlement SET_SET_357,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_358,Unnamed GRID3 settlement SET_SET_358,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_359,Unnamed GRID3 settlement SET_SET_359,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_360,Unnamed GRID3 settlement SET_SET_360,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_419,Unnamed GRID3 settlement SET_SET_419,Ward_78,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_420,Unnamed GRID3 settlement SET_SET_420,Ward_78,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_426,Unnamed GRID3 settlement SET_SET_426,Ward_78,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_465,Unnamed GRID3 settlement SET_SET_465,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1560,Unnamed GRID3 settlement SET_SET_1560,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1561,Unnamed GRID3 settlement SET_SET_1561,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1562,Unnamed GRID3 settlement SET_SET_1562,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1563,Unnamed GRID3 settlement SET_SET_1563,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1564,Unnamed GRID3 settlement SET_SET_1564,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1565,Unnamed GRID3 settlement SET_SET_1565,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1566,Unnamed GRID3 settlement SET_SET_1566,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1569,Unnamed GRID3 settlement SET_SET_1569,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1570,Unnamed GRID3 settlement SET_SET_1570,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1571,Unnamed GRID3 settlement SET_SET_1571,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1572,Unnamed GRID3 settlement SET_SET_1572,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1573,Unnamed GRID3 settlement SET_SET_1573,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1574,Unnamed GRID3 settlement SET_SET_1574,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1575,Unnamed GRID3 settlement SET_SET_1575,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1576,Unnamed GRID3 settlement SET_SET_1576,Ward_34,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1577,Unnamed GRID3 settlement SET_SET_1577,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1578,Unnamed GRID3 settlement SET_SET_1578,Ward_65,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1581,Unnamed GRID3 settlement SET_SET_1581,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1582,Unnamed GRID3 settlement SET_SET_1582,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1584,Unnamed GRID3 settlement SET_SET_1584,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1585,Unnamed GRID3 settlement SET_SET_1585,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1586,Unnamed GRID3 settlement SET_SET_1586,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1587,Unnamed GRID3 settlement SET_SET_1587,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1588,Unnamed GRID3 settlement SET_SET_1588,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1632,Unnamed GRID3 settlement SET_SET_1632,Ward_30,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1638,Unnamed GRID3 settlement SET_SET_1638,Ward_25,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1639,Unnamed GRID3 settlement SET_SET_1639,Ward_25,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1640,Unnamed GRID3 settlement SET_SET_1640,Ward_25,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1643,Unnamed GRID3 settlement SET_SET_1643,Ward_25,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1741,Unnamed GRID3 settlement SET_SET_1741,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1742,Unnamed GRID3 settlement SET_SET_1742,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1750,Unnamed GRID3 settlement SET_SET_1750,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_1754,Unnamed GRID3 settlement SET_SET_1754,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2244,Unnamed GRID3 settlement SET_SET_2244,Ward_26,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2245,Unnamed GRID3 settlement SET_SET_2245,Ward_26,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2247,Unnamed GRID3 settlement SET_SET_2247,Ward_26,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2462,Unnamed GRID3 settlement SET_SET_2462,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2463,Unnamed GRID3 settlement SET_SET_2463,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2468,Unnamed GRID3 settlement SET_SET_2468,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2469,Unnamed GRID3 settlement SET_SET_2469,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2470,Unnamed GRID3 settlement SET_SET_2470,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2471,Unnamed GRID3 settlement SET_SET_2471,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2474,Unnamed GRID3 settlement SET_SET_2474,Ward_25,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2491,Unnamed GRID3 settlement SET_SET_2491,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2494,Unnamed GRID3 settlement SET_SET_2494,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2495,Unnamed GRID3 settlement SET_SET_2495,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2496,Unnamed GRID3 settlement SET_SET_2496,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2499,Unnamed GRID3 settlement SET_SET_2499,Ward_23,Ekeremor,NA,NA,NA,Settlement name unresolved,E0
SET_SET_2501,Unnamed GRID3 settlement SET_SET_2501,Ward_96,Sagbama,NA,NA,NA,Settlement name unresolved,E0
